%  GPST,,latitude(deg), longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m),  sdun(m), age(s), ratio
2020/02/15,03:48:04.80,39.725281155,-105.137137672,1741.106,5,7,3.4319,1.8298,4.3956,-1.174,-0.2795,0.9383,0,0
2020/02/15,03:48:05.00,39.725281281,-105.137073041,1740.9728,5,7,3.4318,1.8298,4.3955,-1.174,-0.279,0.9378,0,0
2020/02/15,03:48:05.20,39.725281396,-105.137008577,1740.8355,5,7,3.4318,1.8298,4.3955,-1.1739,-0.2784,0.9373,0,0
2020/02/15,03:48:05.40,39.725281454,-105.136944146,1740.7135,5,7,3.4318,1.8298,4.3954,-1.1739,-0.2779,0.9368,0,0
2020/02/15,03:48:05.60,39.725281558,-105.136879808,1740.552,5,7,3.4318,1.8298,4.3954,-1.1739,-0.2774,0.9362,0,0
2020/02/15,03:48:05.80,39.725281575,-105.136815592,1740.4041,5,7,3.4318,1.8298,4.3953,-1.1739,-0.2768,0.9357,0,0
2020/02/15,03:48:06.00,39.725281569,-105.136751358,1740.2565,5,7,3.4318,1.8298,4.3952,-1.1738,-0.2763,0.9352,0,0
2020/02/15,03:48:06.20,39.725281592,-105.136687194,1740.1111,5,7,3.4318,1.8298,4.3952,-1.1738,-0.2757,0.9347,0,0
2020/02/15,03:48:06.40,39.725281686,-105.136622941,1740.0313,5,7,3.4318,1.8298,4.3951,-1.1738,-0.2752,0.9341,0,0
2020/02/15,03:48:06.60,39.725281467,-105.136558912,1739.8741,5,7,3.4317,1.8298,4.3951,-1.1738,-0.2747,0.9336,0,0
2020/02/15,03:48:06.80,39.72528152,-105.136494955,1739.7361,5,7,3.4317,1.8298,4.395,-1.1738,-0.2741,0.9331,0,0
2020/02/15,03:48:07.00,39.725281686,-105.136430972,1739.6038,5,7,3.4317,1.8298,4.395,-1.1737,-0.2736,0.9326,0,0
2020/02/15,03:48:07.20,39.72528164,-105.136367005,1739.4567,5,7,3.4317,1.8298,4.3949,-1.1737,-0.273,0.9321,0,0
2020/02/15,03:48:07.40,39.725281615,-105.136303031,1739.2935,5,7,3.4317,1.8298,4.3948,-1.1737,-0.2725,0.9315,0,0
2020/02/15,03:48:07.60,39.725281401,-105.136239107,1739.1448,5,7,3.4317,1.8298,4.3948,-1.1737,-0.2719,0.931,0,0
2020/02/15,03:48:07.80,39.725281157,-105.136175168,1739.0014,5,7,3.4317,1.8297,4.3947,-1.1736,-0.2714,0.9305,0,0
2020/02/15,03:48:08.00,39.72528103,-105.136111352,1738.8542,5,7,3.4317,1.8297,4.3947,-1.1736,-0.2708,0.93,0,0
2020/02/15,03:48:08.20,39.725280828,-105.136047503,1738.7092,5,7,3.4316,1.8297,4.3946,-1.1736,-0.2703,0.9294,0,0
2020/02/15,03:48:08.40,39.725280631,-105.13598367,1738.5616,5,7,3.4316,1.8297,4.3945,-1.1736,-0.2697,0.9289,0,0
2020/02/15,03:48:08.60,39.725280459,-105.135919788,1738.3986,5,7,3.4316,1.8297,4.3945,-1.1735,-0.2692,0.9284,0,0
2020/02/15,03:48:08.80,39.725280199,-105.135855859,1738.2496,5,7,3.4316,1.8297,4.3944,-1.1735,-0.2686,0.9279,0,0
2020/02/15,03:48:09.00,39.725280011,-105.135791914,1738.0822,5,7,3.4316,1.8297,4.3944,-1.1735,-0.268,0.9273,0,0
2020/02/15,03:48:09.20,39.725279666,-105.135727949,1737.9254,5,7,3.4316,1.8297,4.3943,-1.1735,-0.2675,0.9268,0,0
2020/02/15,03:48:09.40,39.725279277,-105.135663842,1737.7673,5,7,3.4316,1.8297,4.3943,-1.1735,-0.2669,0.9263,0,0
2020/02/15,03:48:09.60,39.725279021,-105.135599756,1737.5929,5,7,3.4316,1.8297,4.3942,-1.1734,-0.2664,0.9258,0,0
2020/02/15,03:48:09.80,39.725278762,-105.135535582,1737.4322,5,7,3.4315,1.8297,4.3941,-1.1734,-0.2658,0.9252,0,0
2020/02/15,03:48:10.00,39.725278582,-105.13547142,1737.2559,5,7,3.4315,1.8297,4.3941,-1.1734,-0.2652,0.9247,0,0
2020/02/15,03:48:10.20,39.725278423,-105.135407111,1737.0989,5,7,3.4315,1.8297,4.394,-1.1734,-0.2647,0.9242,0,0
2020/02/15,03:48:10.40,39.725278255,-105.135342806,1736.9195,5,7,3.4315,1.8297,4.394,-1.1733,-0.2641,0.9236,0,0
2020/02/15,03:48:10.60,39.725278029,-105.135278382,1736.7559,5,7,3.4315,1.8297,4.3939,-1.1733,-0.2635,0.9231,0,0
2020/02/15,03:48:10.80,39.725278001,-105.135213827,1736.585,5,7,3.4315,1.8297,4.3939,-1.1733,-0.263,0.9226,0,0
2020/02/15,03:48:11.00,39.725278034,-105.13514932,1736.4015,5,7,3.4315,1.8296,4.3938,-1.1733,-0.2624,0.9221,0,0
2020/02/15,03:48:11.20,39.725278131,-105.135084536,1736.2211,5,7,3.4315,1.8296,4.3937,-1.1733,-0.2618,0.9215,0,0
2020/02/15,03:48:11.40,39.725278289,-105.135019823,1736.0005,5,7,3.4314,1.8296,4.3937,-1.1732,-0.2613,0.921,0,0
2020/02/15,03:48:11.60,39.725278449,-105.134955005,1735.7975,5,7,3.4314,1.8296,4.3936,-1.1732,-0.2607,0.9205,0,0
2020/02/15,03:48:11.80,39.725278491,-105.134890117,1735.6126,5,7,3.4314,1.8296,4.3936,-1.1732,-0.2601,0.9199,0,0
2020/02/15,03:48:12.00,39.725278702,-105.134825105,1735.4129,5,7,3.4314,1.8296,4.3935,-1.1732,-0.2595,0.9194,0,0
2020/02/15,03:48:12.20,39.725278784,-105.134759999,1735.2239,5,7,3.4314,1.8296,4.3934,-1.1731,-0.259,0.9189,0,0
2020/02/15,03:48:12.40,39.725278669,-105.13469483,1735.0223,5,7,3.4314,1.8296,4.3934,-1.1731,-0.2584,0.9184,0,0
2020/02/15,03:48:12.60,39.725268843,-105.134627688,1734.0861,5,8,2.4137,1.7947,4.0892,-0.7131,0.7106,-1.7536,0,0
2020/02/15,03:48:12.80,39.725268896,-105.134562333,1733.8826,5,8,2.4137,1.7947,4.0892,-0.7131,0.7107,-1.7536,0,0
2020/02/15,03:48:13.00,39.725268825,-105.134496809,1733.6727,5,8,2.4137,1.7947,4.0893,-0.7131,0.7109,-1.7537,0,0
2020/02/15,03:48:13.20,39.725268886,-105.13443125,1733.4654,5,8,2.4137,1.7947,4.0893,-0.7131,0.711,-1.7538,0,0
2020/02/15,03:48:13.40,39.725269008,-105.134365658,1733.2515,5,8,2.4137,1.7947,4.0894,-0.7131,0.7111,-1.7539,0,0
2020/02/15,03:48:13.60,39.725269023,-105.134299889,1733.0377,5,8,2.4137,1.7947,4.0894,-0.7131,0.7112,-1.754,0,0
2020/02/15,03:48:13.80,39.725269201,-105.13423414,1732.8152,5,8,2.4137,1.7947,4.0895,-0.7131,0.7113,-1.7541,0,0
2020/02/15,03:48:14.00,39.725269265,-105.134168099,1732.6041,5,8,2.4137,1.7947,4.0895,-0.7131,0.7114,-1.7541,0,0
2020/02/15,03:48:14.20,39.725269346,-105.134102112,1732.3709,5,8,2.4137,1.7947,4.0895,-0.7131,0.7116,-1.7542,0,0
2020/02/15,03:48:14.40,39.725269425,-105.134035969,1732.1373,5,8,2.4137,1.7947,4.0896,-0.7131,0.7117,-1.7543,0,0
2020/02/15,03:48:14.60,39.72526954,-105.133969703,1731.9001,5,8,2.4137,1.7946,4.0896,-0.7131,0.7118,-1.7544,0,0
2020/02/15,03:48:14.80,39.725269774,-105.133903433,1731.6734,5,8,2.4137,1.7946,4.0897,-0.7131,0.7119,-1.7545,0,0
2020/02/15,03:48:15.00,39.72527,-105.133836971,1731.439,5,8,2.4137,1.7946,4.0897,-0.7131,0.712,-1.7546,0,0
2020/02/15,03:48:15.20,39.725270214,-105.133770451,1731.2008,5,8,2.4137,1.7946,4.0898,-0.7131,0.7121,-1.7546,0,0
2020/02/15,03:48:15.40,39.725270335,-105.13370376,1730.9517,5,8,2.4137,1.7946,4.0898,-0.7132,0.7123,-1.7547,0,0
2020/02/15,03:48:15.60,39.725270679,-105.133637027,1730.7075,5,8,2.4137,1.7946,4.0898,-0.7132,0.7124,-1.7548,0,0
2020/02/15,03:48:15.80,39.725270755,-105.133570245,1730.4468,5,8,2.4137,1.7946,4.0899,-0.7132,0.7125,-1.7549,0,0
2020/02/15,03:48:16.00,39.725270777,-105.133503321,1730.2211,5,8,2.4138,1.7946,4.0899,-0.7132,0.7126,-1.755,0,0
2020/02/15,03:48:16.20,39.725270861,-105.133436293,1729.9983,5,8,2.4138,1.7946,4.09,-0.7132,0.7127,-1.7551,0,0
2020/02/15,03:48:16.40,39.725270926,-105.133369221,1729.7706,5,8,2.4138,1.7946,4.09,-0.7132,0.7128,-1.7551,0,0
2020/02/15,03:48:16.60,39.725270918,-105.133302003,1729.5433,5,8,2.4138,1.7946,4.0901,-0.7132,0.713,-1.7552,0,0
2020/02/15,03:48:16.80,39.725271084,-105.133234747,1729.3181,5,8,2.4138,1.7946,4.0901,-0.7132,0.7131,-1.7553,0,0
2020/02/15,03:48:17.00,39.72527128,-105.133167424,1729.088,5,8,2.4138,1.7946,4.0901,-0.7132,0.7132,-1.7554,0,0
2020/02/15,03:48:17.20,39.725271456,-105.133100021,1728.8386,5,8,2.4138,1.7946,4.0902,-0.7132,0.7133,-1.7555,0,0
2020/02/15,03:48:17.40,39.725271416,-105.133032477,1728.6265,5,8,2.4138,1.7946,4.0902,-0.7132,0.7134,-1.7555,0,0
2020/02/15,03:48:17.60,39.725271561,-105.132964861,1728.4009,5,8,2.4138,1.7946,4.0903,-0.7132,0.7135,-1.7556,0,0
2020/02/15,03:48:17.80,39.725271626,-105.132897219,1728.1694,5,8,2.4138,1.7946,4.0903,-0.7132,0.7137,-1.7557,0,0
2020/02/15,03:48:18.00,39.725271955,-105.132829515,1727.9429,5,8,2.4138,1.7946,4.0903,-0.7132,0.7138,-1.7558,0,0
2020/02/15,03:48:18.20,39.72527223,-105.132761886,1727.7188,5,8,2.4138,1.7946,4.0904,-0.7133,0.7139,-1.7559,0,0
2020/02/15,03:48:18.40,39.725272326,-105.132694212,1727.4805,5,8,2.4138,1.7946,4.0904,-0.7133,0.714,-1.756,0,0
2020/02/15,03:48:18.60,39.725272476,-105.132626605,1727.2645,5,8,2.4138,1.7946,4.0905,-0.7133,0.7141,-1.756,0,0
2020/02/15,03:48:18.80,39.725272706,-105.132559023,1727.0472,5,8,2.4138,1.7946,4.0905,-0.7133,0.7142,-1.7561,0,0
2020/02/15,03:48:19.00,39.725273041,-105.132491569,1726.8059,5,8,2.4138,1.7946,4.0906,-0.7133,0.7144,-1.7562,0,0
2020/02/15,03:48:19.20,39.725273303,-105.132424055,1726.5863,5,8,2.4138,1.7946,4.0906,-0.7133,0.7145,-1.7563,0,0
2020/02/15,03:48:19.40,39.72527347,-105.132356512,1726.3567,5,8,2.4138,1.7946,4.0906,-0.7133,0.7146,-1.7564,0,0
2020/02/15,03:48:19.60,39.725273561,-105.132289065,1726.1282,5,8,2.4138,1.7946,4.0907,-0.7133,0.7147,-1.7565,0,0
2020/02/15,03:48:19.80,39.725273559,-105.132221637,1725.8848,5,8,2.4138,1.7946,4.0907,-0.7133,0.7148,-1.7565,0,0
2020/02/15,03:48:20.00,39.725273626,-105.132154217,1725.6556,5,8,2.4138,1.7946,4.0908,-0.7133,0.715,-1.7566,0,0
2020/02/15,03:48:20.20,39.725273426,-105.132086786,1725.4159,5,8,2.4138,1.7946,4.0908,-0.7133,0.7151,-1.7567,0,0
2020/02/15,03:48:20.40,39.725273344,-105.132019381,1725.1601,5,8,2.4138,1.7946,4.0909,-0.7133,0.7152,-1.7568,0,0
2020/02/15,03:48:20.60,39.725273428,-105.131952004,1724.9359,5,8,2.4138,1.7946,4.0909,-0.7133,0.7153,-1.7569,0,0
2020/02/15,03:48:20.80,39.725273363,-105.131884508,1724.7062,5,8,2.4138,1.7946,4.0909,-0.7133,0.7154,-1.757,0,0
2020/02/15,03:48:21.00,39.725273193,-105.131817051,1724.4658,5,8,2.4138,1.7946,4.091,-0.7134,0.7155,-1.757,0,0
2020/02/15,03:48:21.20,39.725273181,-105.131749606,1724.2216,5,8,2.4138,1.7946,4.091,-0.7134,0.7157,-1.7571,0,0
2020/02/15,03:48:21.40,39.725273026,-105.131682134,1724.0125,5,8,2.4138,1.7946,4.0911,-0.7134,0.7158,-1.7572,0,0
2020/02/15,03:48:21.60,39.725273098,-105.131614822,1723.786,5,8,2.4138,1.7946,4.0911,-0.7134,0.7159,-1.7573,0,0
2020/02/15,03:48:21.80,39.72527305,-105.131547355,1723.5731,5,8,2.4138,1.7946,4.0912,-0.7134,0.716,-1.7574,0,0
2020/02/15,03:48:22.00,39.725272982,-105.131479879,1723.3417,5,8,2.4138,1.7946,4.0912,-0.7134,0.7161,-1.7575,0,0
2020/02/15,03:48:22.20,39.725273046,-105.131412511,1723.1058,5,8,2.4138,1.7946,4.0912,-0.7134,0.7162,-1.7575,0,0
2020/02/15,03:48:22.40,39.725273203,-105.13134506,1722.9,5,8,2.4139,1.7946,4.0913,-0.7134,0.7164,-1.7576,0,0
2020/02/15,03:48:22.60,39.72527334,-105.131277599,1722.6589,5,8,2.4139,1.7946,4.0913,-0.7134,0.7165,-1.7577,0,0
2020/02/15,03:48:22.80,39.725273368,-105.131210077,1722.4127,5,8,2.4139,1.7946,4.0914,-0.7134,0.7166,-1.7578,0,0
2020/02/15,03:48:23.00,39.725273508,-105.131142691,1722.1633,5,8,2.4139,1.7946,4.0914,-0.7134,0.7167,-1.7579,0,0
2020/02/15,03:48:23.20,39.725283972,-105.131077134,1722.6568,5,7,3.4307,1.8293,4.3903,-1.1719,-0.2251,0.8893,0,0
2020/02/15,03:48:23.40,39.72528398,-105.131009587,1722.4135,5,7,3.4307,1.8293,4.3902,-1.1719,-0.2245,0.8887,0,0
2020/02/15,03:48:23.60,39.725286184,-105.130947151,1723.0494,5,6,3.5238,2.4384,5.4435,-1.6341,-2.2889,1.8378,0,0
2020/02/15,03:48:23.80,39.725283684,-105.130864918,1721.0986,5,5,3.673,5.1771,8.151,-2.7209,-5.7399,3.1088,0,0
2020/02/15,03:48:26.00,39.725244854,-105.130097582,1725.3696,5,4,7.3214,4.4667,17.2878,-5.1157,8.0679,-10.7479,0,0
2020/02/15,03:48:26.20,39.725241917,-105.130031472,1725.181,5,4,7.3204,4.4662,17.2848,-5.1149,8.0666,-10.746,0,0
2020/02/15,03:48:26.40,39.725260398,-105.129971635,1720.4049,5,6,4.0533,2.6731,6.2855,-2.3675,2.8969,-4.3113,0,0
2020/02/15,03:48:26.60,39.725257526,-105.129905077,1720.6248,5,7,3.9918,2.5351,6.2484,-2.4904,2.9953,-4.2553,0,0
2020/02/15,03:48:26.80,39.725260622,-105.129834845,1720.5644,5,7,3.9919,2.5352,6.2486,-2.4905,2.9955,-4.2554,0,0
2020/02/15,03:48:27.00,39.725262212,-105.12976737,1720.2485,5,7,3.992,2.5352,6.2487,-2.4906,2.9956,-4.2556,0,0
2020/02/15,03:48:27.20,39.725265861,-105.129700179,1719.9442,5,7,3.9921,2.5353,6.2488,-2.4907,2.9958,-4.2558,0,0
2020/02/15,03:48:27.40,39.725261266,-105.129624644,1720.601,5,7,3.9922,2.5354,6.249,-2.4908,2.9959,-4.2559,0,0
2020/02/15,03:48:27.60,39.725265389,-105.129555194,1719.5846,5,7,3.9923,2.5354,6.2491,-2.4909,2.996,-4.2561,0,0
2020/02/15,03:48:27.80,39.725263684,-105.129490709,1719.3553,5,8,2.4139,1.7945,4.0924,-0.7136,0.7195,-1.7599,0,0
2020/02/15,03:48:28.00,39.725270972,-105.129426729,1718.5867,5,8,2.4139,1.7945,4.0925,-0.7136,0.7196,-1.7599,0,0
2020/02/15,03:48:28.20,39.725268795,-105.129359349,1718.3966,5,8,2.4139,1.7945,4.0925,-0.7136,0.7197,-1.76,0,0
2020/02/15,03:48:28.40,39.725272726,-105.129292236,1717.8851,5,8,2.4139,1.7945,4.0926,-0.7136,0.7198,-1.7601,0,0
2020/02/15,03:48:28.60,39.725273287,-105.129222261,1717.947,5,8,2.414,1.7945,4.0926,-0.7136,0.72,-1.7602,0,0
2020/02/15,03:48:28.80,39.725274923,-105.129154398,1717.8967,5,8,2.414,1.7945,4.0927,-0.7136,0.7201,-1.7603,0,0
2020/02/15,03:48:29.00,39.725273129,-105.12908612,1717.8474,5,8,2.414,1.7945,4.0927,-0.7136,0.7202,-1.7603,0,0
2020/02/15,03:48:29.20,39.725274791,-105.129018495,1717.0785,5,8,2.414,1.7945,4.0927,-0.7136,0.7203,-1.7604,0,0
2020/02/15,03:48:29.40,39.725277114,-105.128951443,1716.3141,5,8,2.414,1.7945,4.0928,-0.7137,0.7204,-1.7605,0,0
2020/02/15,03:48:29.60,39.725277902,-105.128883004,1716.3261,5,8,2.414,1.7945,4.0928,-0.7137,0.7205,-1.7606,0,0
2020/02/15,03:48:29.80,39.725276475,-105.128812789,1716.4174,5,8,2.414,1.7945,4.0929,-0.7137,0.7206,-1.7607,0,0
2020/02/15,03:48:30.00,39.725277687,-105.128747707,1715.9011,5,8,2.414,1.7945,4.0929,-0.7137,0.7208,-1.7608,0,0
2020/02/15,03:48:30.20,39.725275882,-105.128679047,1715.9164,5,8,2.414,1.7945,4.093,-0.7137,0.7209,-1.7608,0,0
2020/02/15,03:48:30.40,39.725276754,-105.128610856,1715.8244,5,8,2.414,1.7945,4.093,-0.7137,0.721,-1.7609,0,0
2020/02/15,03:48:30.60,39.72527677,-105.128543454,1715.2958,5,8,2.414,1.7945,4.093,-0.7137,0.7211,-1.761,0,0
2020/02/15,03:48:30.80,39.725275384,-105.128474215,1715.5831,5,8,2.414,1.7945,4.0931,-0.7137,0.7212,-1.7611,0,0
2020/02/15,03:48:31.00,39.725274493,-105.1284052,1715.6193,5,8,2.414,1.7945,4.0931,-0.7137,0.7213,-1.7612,0,0
2020/02/15,03:48:31.20,39.725278043,-105.128338788,1715.013,5,8,2.414,1.7945,4.0932,-0.7137,0.7215,-1.7613,0,0
2020/02/15,03:48:31.40,39.725277146,-105.128270512,1715.0253,5,8,2.414,1.7945,4.0932,-0.7137,0.7216,-1.7613,0,0
2020/02/15,03:48:31.60,39.725276837,-105.128202101,1715.017,5,8,2.414,1.7945,4.0933,-0.7137,0.7217,-1.7614,0,0
2020/02/15,03:48:31.80,39.725275142,-105.12813298,1715.084,5,8,2.414,1.7945,4.0933,-0.7137,0.7218,-1.7615,0,0
2020/02/15,03:48:32.00,39.725275276,-105.128066,1714.8809,5,8,2.414,1.7945,4.0933,-0.7137,0.7219,-1.7616,0,0
2020/02/15,03:48:32.20,39.725275079,-105.127998276,1714.6951,5,8,2.414,1.7945,4.0934,-0.7138,0.722,-1.7617,0,0
2020/02/15,03:48:32.40,39.725274307,-105.127930696,1714.5857,5,8,2.414,1.7945,4.0934,-0.7138,0.7221,-1.7617,0,0
2020/02/15,03:48:32.60,39.725278432,-105.127866157,1713.634,5,8,2.414,1.7945,4.0935,-0.7138,0.7223,-1.7618,0,0
2020/02/15,03:48:32.80,39.725279023,-105.127798416,1713.4046,5,8,2.414,1.7945,4.0935,-0.7138,0.7224,-1.7619,0,0
2020/02/15,03:48:33.00,39.725279865,-105.127731121,1713.0411,5,8,2.414,1.7945,4.0936,-0.7138,0.7225,-1.762,0,0
2020/02/15,03:48:33.20,39.725280904,-105.127663288,1712.7777,5,8,2.414,1.7945,4.0936,-0.7138,0.7226,-1.7621,0,0
2020/02/15,03:48:33.40,39.725281841,-105.127595515,1712.3748,5,8,2.414,1.7945,4.0936,-0.7138,0.7227,-1.7622,0,0
2020/02/15,03:48:33.60,39.725281913,-105.127528207,1712.1822,5,8,2.414,1.7945,4.0937,-0.7138,0.7228,-1.7622,0,0
2020/02/15,03:48:33.80,39.725282286,-105.127460576,1711.9282,5,8,2.414,1.7945,4.0937,-0.7138,0.723,-1.7623,0,0
2020/02/15,03:48:34.00,39.725283384,-105.127392144,1711.6872,5,8,2.414,1.7945,4.0938,-0.7138,0.7231,-1.7624,0,0
2020/02/15,03:48:34.20,39.725284138,-105.127324347,1711.3034,5,8,2.414,1.7945,4.0938,-0.7138,0.7232,-1.7625,0,0
2020/02/15,03:48:34.40,39.725283456,-105.127256584,1711.0337,5,8,2.4141,1.7945,4.0939,-0.7138,0.7233,-1.7626,0,0
2020/02/15,03:48:34.60,39.725285921,-105.127190401,1710.4799,5,8,2.4141,1.7945,4.0939,-0.7138,0.7234,-1.7627,0,0
2020/02/15,03:48:34.80,39.725285237,-105.127122164,1710.2299,5,8,2.4141,1.7945,4.094,-0.7139,0.7235,-1.7627,0,0
2020/02/15,03:48:35.00,39.725284382,-105.127053051,1710.1217,5,8,2.4141,1.7945,4.094,-0.7139,0.7237,-1.7628,0,0
2020/02/15,03:48:35.20,39.725284182,-105.126984318,1709.9138,5,8,2.4141,1.7945,4.094,-0.7139,0.7238,-1.7629,0,0
2020/02/15,03:48:35.40,39.725284266,-105.126915994,1709.7084,5,8,2.4141,1.7945,4.0941,-0.7139,0.7239,-1.763,0,0
2020/02/15,03:48:35.60,39.725284983,-105.126848179,1709.3294,5,8,2.4141,1.7945,4.0941,-0.7139,0.724,-1.7631,0,0
2020/02/15,03:48:35.80,39.725285915,-105.126780269,1708.872,5,8,2.4141,1.7945,4.0942,-0.7139,0.7241,-1.7631,0,0
2020/02/15,03:48:36.00,39.725287073,-105.126712769,1708.3454,5,8,2.4141,1.7944,4.0942,-0.7139,0.7242,-1.7632,0,0
2020/02/15,03:48:36.20,39.725286884,-105.126644202,1708.0803,5,8,2.4141,1.7944,4.0943,-0.7139,0.7243,-1.7633,0,0
2020/02/15,03:48:36.40,39.725286281,-105.126575015,1707.9046,5,8,2.4141,1.7944,4.0943,-0.7139,0.7245,-1.7634,0,0
2020/02/15,03:48:36.60,39.725287072,-105.126507152,1707.4658,5,8,2.4141,1.7944,4.0943,-0.7139,0.7246,-1.7635,0,0
2020/02/15,03:48:36.80,39.72528706,-105.12643809,1707.2423,5,8,2.4141,1.7944,4.0944,-0.7139,0.7247,-1.7636,0,0
2020/02/15,03:48:37.00,39.725286675,-105.126368611,1707.1545,5,8,2.4141,1.7944,4.0944,-0.7139,0.7248,-1.7636,0,0
2020/02/15,03:48:37.20,39.725287814,-105.126300518,1706.7596,5,8,2.4141,1.7944,4.0945,-0.7139,0.7249,-1.7637,0,0
2020/02/15,03:48:37.40,39.725288209,-105.126231923,1706.4584,5,8,2.4141,1.7944,4.0945,-0.7139,0.725,-1.7638,0,0
2020/02/15,03:48:37.60,39.72528824,-105.126162663,1706.3148,5,8,2.4141,1.7944,4.0946,-0.714,0.7251,-1.7639,0,0
2020/02/15,03:48:37.80,39.725288297,-105.126093968,1706.1314,5,8,2.4141,1.7944,4.0946,-0.714,0.7253,-1.764,0,0
2020/02/15,03:48:38.00,39.725288879,-105.126025449,1705.9559,5,8,2.4141,1.7944,4.0946,-0.714,0.7254,-1.764,0,0
2020/02/15,03:48:38.20,39.725289612,-105.125957155,1705.7499,5,8,2.4141,1.7944,4.0947,-0.714,0.7255,-1.7641,0,0
2020/02/15,03:48:38.40,39.725290223,-105.125888626,1705.5548,5,8,2.4141,1.7944,4.0947,-0.714,0.7256,-1.7642,0,0
2020/02/15,03:48:38.60,39.72529037,-105.125819538,1705.4681,5,8,2.4141,1.7944,4.0948,-0.714,0.7257,-1.7643,0,0
2020/02/15,03:48:38.80,39.725290725,-105.125750561,1705.3314,5,8,2.4141,1.7944,4.0948,-0.714,0.7258,-1.7644,0,0
2020/02/15,03:48:39.00,39.725291254,-105.125681531,1705.2217,5,8,2.4141,1.7944,4.0949,-0.714,0.726,-1.7645,0,0
2020/02/15,03:48:39.20,39.725291846,-105.125612522,1705.0345,5,8,2.4141,1.7944,4.0949,-0.714,0.7261,-1.7645,0,0
2020/02/15,03:48:39.40,39.72529411,-105.125538796,1704.7419,5,7,2.4523,2.0529,4.1048,-0.2827,0.4937,-1.799,0,0
2020/02/15,03:48:39.60,39.725293274,-105.125474491,1704.6994,5,7,2.456,2.1853,4.5928,0.2303,-1.4375,-2.0131,0,0
2020/02/15,03:48:39.80,39.725303124,-105.125391294,1703.8283,5,4,4.0371,21.6289,19.826,-6.5368,-20.3107,6.3214,0,0
2020/02/15,03:48:41.20,39.725297208,-105.124929395,1702.8107,5,6,4.237,3.9188,8.1776,-3.2278,4.9742,-5.0572,0,0
2020/02/15,03:48:41.40,39.725294135,-105.124854948,1703.3251,5,6,4.2372,3.919,8.1782,-3.2281,4.9746,-5.0576,0,0
2020/02/15,03:48:41.60,39.725281594,-105.124757978,1706.5447,5,7,3.9989,2.5395,6.2588,-2.4977,3.0057,-4.2667,0,0
2020/02/15,03:48:41.80,39.72530819,-105.124707743,1702.0218,5,8,2.4142,1.7944,4.0955,-0.7141,0.7276,-1.7656,0,0
2020/02/15,03:48:42.00,39.725302998,-105.124638636,1702.4007,5,8,2.4142,1.7944,4.0955,-0.7141,0.7277,-1.7657,0,0
2020/02/15,03:48:42.20,39.725304618,-105.124564803,1702.4857,5,8,2.4142,1.7944,4.0955,-0.7141,0.7278,-1.7658,0,0
2020/02/15,03:48:42.40,39.725303106,-105.124493717,1702.3059,5,8,2.4142,1.7944,4.0956,-0.7141,0.7279,-1.7659,0,0
2020/02/15,03:48:42.60,39.72530094,-105.124421317,1701.8471,5,8,2.4142,1.7944,4.0956,-0.7141,0.728,-1.7659,0,0
2020/02/15,03:48:42.80,39.725301104,-105.124350436,1701.4473,5,8,2.4142,1.7944,4.0957,-0.7141,0.7281,-1.766,0,0
2020/02/15,03:48:43.00,39.725298319,-105.124280352,1701.4672,5,8,2.4142,1.7944,4.0957,-0.7142,0.7282,-1.7661,0,0
2020/02/15,03:48:43.20,39.725297257,-105.124210708,1701.4049,5,8,2.4142,1.7944,4.0958,-0.7142,0.7284,-1.7662,0,0
2020/02/15,03:48:43.40,39.725300442,-105.124143283,1700.3751,5,8,2.4142,1.7944,4.0958,-0.7142,0.7285,-1.7663,0,0
2020/02/15,03:48:43.60,39.725299478,-105.124072306,1700.5715,5,8,2.4142,1.7944,4.0958,-0.7142,0.7286,-1.7663,0,0
2020/02/15,03:48:43.80,39.725299734,-105.124000921,1700.2338,5,8,2.4142,1.7944,4.0959,-0.7142,0.7287,-1.7664,0,0
2020/02/15,03:48:44.00,39.72529936,-105.123928317,1699.8046,5,8,2.4142,1.7944,4.0959,-0.7142,0.7288,-1.7665,0,0
2020/02/15,03:48:44.20,39.725297626,-105.123853718,1700.099,5,8,2.4142,1.7944,4.096,-0.7142,0.7289,-1.7666,0,0
2020/02/15,03:48:44.40,39.725298468,-105.123784045,1699.7778,5,8,2.4142,1.7944,4.096,-0.7142,0.729,-1.7667,0,0
2020/02/15,03:48:44.60,39.725300119,-105.123713962,1699.347,5,8,2.4142,1.7944,4.0961,-0.7142,0.7292,-1.7668,0,0
2020/02/15,03:48:44.80,39.725299863,-105.123641131,1699.4568,5,8,2.4142,1.7944,4.0961,-0.7142,0.7293,-1.7668,0,0
2020/02/15,03:48:45.00,39.725302343,-105.123572203,1698.8751,5,8,2.4142,1.7944,4.0961,-0.7142,0.7294,-1.7669,0,0
2020/02/15,03:48:45.20,39.725302005,-105.123500958,1698.9755,5,8,2.4142,1.7944,4.0962,-0.7142,0.7295,-1.767,0,0
2020/02/15,03:48:45.40,39.725299409,-105.123427615,1699.2405,5,8,2.4142,1.7944,4.0962,-0.7142,0.7296,-1.7671,0,0
2020/02/15,03:48:45.60,39.72529706,-105.123354966,1699.4289,5,8,2.4142,1.7944,4.0963,-0.7143,0.7297,-1.7672,0,0
